"","Date","水泥","食品","塑膠","紡織","電機","電纜","玻璃","造紙","鋼鐵","橡膠","汽車","營建","航運","觀光","金融","百貨","其他","化學","生技","油電","半導體","電腦","光電","通信","零組件","電通","資服","其他電","化生","電子","窯製","化工"
"28",2021-04-21,0.0515851941706984,-0.00164935555697809,-0.00966315164577924,-0.00547624187690676,-0.0162356375729331,-0.00309597770512848,0.0829204075011516,0.0271795797819117,-0.00207230744301157,0.0222900942354531,-0.0193254995291872,0.00878576509446383,0.0785952265167111,0.000713266792009115,-0.00709104696471474,0.000344637444822382,-0.00942928957542577,0.00546512540634403,-0.0040275035345072,-0.0366481198706046,-0.0153085875133367,-0.00444065631518509,0.0171544167639093,-0.00482255474624882,-0.0115920492249195,0.0022161669398022,-0.000946108290798442,-0.0120126948812329,0.000941740577284023,-0.0113501566842418,0.0561658326478476,-0.00320993625097099
"29",2021-04-22,-0.017104790988312,0.00302847450354271,-0.00174351070900336,0.0219493090984217,-0.0155859130467677,0.0203344815806465,-0.0132098604434976,-0.0162761310930692,0.00759610444268333,-0.0267337185026006,-0.0112008275305095,-0.00175098869452661,-0.0224783618384423,-0.0218046299668533,0.000272877356965573,0.00144618164451682,-0.00531071601313116,-0.0203954182994295,-0.0196746087722808,0.018339241058964,-0.00355118358085615,-0.0122624848760697,-0.0199108666289125,-0.00461824646389175,-0.0216846326116418,-0.00949811769275843,-0.0117183119169182,-0.0201327683668326,-0.0199652282267859,-0.00803333083689672,-0.016536922861464,-0.00871088173941637
"30",2021-04-23,-0.0235920573273205,-0.00629472750878612,-0.00648405578589184,-0.014248907126964,0.0191916861842669,-0.00698726084818269,-0.00212419537495645,0.0101545933193874,-0.0220530989508827,0.00667041094575715,0.00545852883711895,0.00909289411549707,-0.0261694831026649,0.00499751165047169,0.00131558785867103,0.0209401430832763,0.00309678374070543,-0.00125431186090719,0.00184331849428876,0.0134993707807363,0.0240467289089841,0.00546090597758564,0.023576347727257,0.00469377801723425,0.0169189365386266,-0.00247951504373312,0.00697429688894946,0.0116189953577539,0.000174581006029406,0.0195847912595548,-0.0203420304122455,-0.00339463118819072
"31",2021-04-24,0.00168313776540874,0.000512959865790918,0.00164660803526573,-2.50193274311528e-05,0.00603056974796967,0.022646599422095,0.0105761403216311,0.00745519330435584,0.0172191178722958,0.00981280084779446,0.00419331781245713,0.000806607208508225,0.022632511899582,-0.000211509118342335,0.00722637388593217,-0.00522511943055282,0.00154935641576692,0.00505986838901329,0.00456998274802878,-5.02209722883507e-05,0.00650161646924285,0.00202010995652557,0.00811895142239116,0.000830470773636627,0.00130715258304193,0.00412911609373978,0.00112113099727651,-0.00148676352957811,0.00484698158288044,0.00485452180866996,0.00304171368177197,0.00339139443420233
"32",2021-04-25,0.00168030957224286,0.000512696872865703,0.00164390117377256,-2.50199534139739e-05,0.00599441987193305,0.0221450679786601,0.0104654551782177,0.00740002443808052,0.0169276319031919,0.00971744474008851,0.00417580729977463,0.000805957117652412,0.0221315973509615,-0.000211553863914027,0.00717452784129691,-0.00525256477157043,0.00154695962346985,0.00503439495902747,0.00454919297858059,-5.02234945614077e-05,0.00645961836113429,0.0020160373380449,0.00805356456661466,0.000829781664177354,0.00130544616547201,0.00411213658037912,0.00111987547004233,-0.00148897728711361,0.00482360162906836,0.00483106923188803,0.00303248970924397,0.0033799317415566
"33",2021-04-26,0.00167749086761848,0.000512434149474217,0.00164120319730365,-2.50205794278813e-05,0.00595870081105954,0.0216652699208657,0.0103570628224112,0.00734566608331644,0.0166458504574489,0.00962392406100943,0.00415844242043129,0.000805308073842603,0.0216523765352976,-0.000211598628420795,0.00712342044532388,-0.00528029995319201,0.00154457023520571,0.00500917673194312,0.00452859150652873,-5.02260170875957e-05,0.00641815935786472,0.00201198110763734,0.00798922250236522,0.000829093697388927,0.0013037441973669,0.00409529613968385,0.00111862275173191,-0.00149119764695094,0.00480044614454478,0.00480784216855845,0.00302332151087015,0.00336854627427829
"34",2021-04-27,-0.00889878163583724,-0.00392350691106103,0.0099512922072158,0.00167999199517155,0.00125124220497863,0.0654476866310434,0.0353613090843892,0.00397445821318065,-0.0133346194420838,-0.0179473676704802,0.00682384781914269,0.00212395029565826,0.0189190849929517,0.00623843621706577,0.00208458978115544,-0.00449423539792537,0.00212216104674656,0.0149548398522974,0.00848818844366317,0.00473524880442788,-0.00166931209045718,-0.00212641984298489,0.00879578984113882,0.000225997213663121,0.00418316042450151,-0.00449573662956748,0.00196671221931766,0.00746407980171515,0.0118870857103222,0.000105023017641592,-0.00186991169311845,0.0064509219877289
"35",2021-04-28,0.00592530095474153,0.0238555193609171,-0.015696475739519,0.0172064510688843,0.0181859637657391,0.0702137274287233,0.0921587835195199,0.000932875443983683,-0.0195867720126124,-0.0226656102321936,-0.000365389213841105,-0.00322703642195599,0.00929806791720367,0.00108098380042509,-0.000239540084185919,-0.000378299376878388,-0.000897287804067837,0.0133083249624084,-0.00792937311758202,7.49821917649385e-05,-0.007653279354221,-0.000618195575548874,0.0266584405166657,0.00112922058146747,0.0111074854540361,0.0108154381016341,0.00189022230035363,-0.00938460716508249,0.00339472446862743,-0.00302674634049183,0.0203549076412024,-0.0129048982837787
"36",2021-04-29,-0.0150990092653691,-0.00432521453217038,-0.0039138993211365,0.00242777492394808,-0.00282097836262007,-0.00281616874516999,0.02129776600533,-0.022914610381024,0.0344880701468799,-0.00657138055753848,-0.00722269249805763,-0.00574517326728508,0.0189652460039067,-0.00478318677391165,-0.00738060023761289,0.00685591606309011,-0.00406144507699047,0.00524424336445772,0.0018139961717436,0.00478720339783312,0.00135066309646259,0.00889259570969347,-0.0100283455072625,0.000526533541067131,-0.00408083971866002,0.000534743484415401,-0.00298236263971585,-0.00771920759995837,0.00363652140784154,0.000128735524745238,-0.00869735110001546,-0.00276071409495771
"37",2021-04-30,-0.00415333718643307,-0.00227099123152286,-0.000253300051605621,0.00111259836215361,-0.00572057966623873,-0.0117144722067497,0.00159692478118512,-0.00893526694255353,-0.0037722883275686,-0.00738141210865706,-0.00621333921519529,-0.00425101452629661,0.011582024470334,-0.00947572845942179,0.000663474418582055,-0.0032078590046547,-0.00474328668291157,-0.00231905845470326,-0.000906586763164796,-0.00338232731096522,-0.00725452428357709,-0.00288142872609765,-0.0149080830882857,-0.00325766922438397,-0.0069702362021502,-0.00352566136575572,-0.00568012120303329,-0.00743067574852407,-0.00166862081825681,-0.00704919868873422,-0.00312900967602303,-0.00149776276895786
